experiment_id,condition_id,communication_enabled,payoff_observability,sequence_id,sequence_index,episode_id,episode_index,mode,persist_memory,first_speaker,status,model_a,model_b,final_a,final_b,payoff_a,payoff_b,welfare,outcome,cooperative_message_a,cooperative_message_b,cooperative_message_aligned_a,cooperative_message_aligned_b,message_count,token_count,created_at
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-9,9,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-9-ep-10,10,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,true,,true,4,5285,2026-06-30T11:41:58.857Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-7,7,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-7-ep-4,4,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,false,true,,12,16550,2026-06-30T11:42:05.527Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-11,11,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-11-ep-5,5,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,false,true,,10,13890,2026-06-30T11:42:07.521Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-6,6,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-6-ep-3,3,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,12,17297,2026-06-30T11:42:07.521Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-13,13,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-13-ep-1,1,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,false,true,,4,5114,2026-06-30T11:42:07.936Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-8,8,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-8-ep-2,2,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,false,true,,13,17683,2026-06-30T11:42:08.058Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-5,5,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-5-ep-5,5,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,8,11844,2026-06-30T11:42:09.990Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-10,10,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-10-ep-6,6,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,15,20043,2026-06-30T11:42:10.751Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-12,12,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-12-ep-5,5,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,10,12626,2026-06-30T11:42:12.930Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-13,13,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-13-ep-2,2,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,false,true,,4,4964,2026-06-30T11:42:17.243Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-11,11,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-11-ep-6,6,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,false,true,,6,7387,2026-06-30T11:42:21.089Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-8,8,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-8-ep-3,3,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,6,8588,2026-06-30T11:42:23.512Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-13,13,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-13-ep-3,3,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,4,5100,2026-06-30T11:42:26.263Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-6,6,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-6-ep-4,4,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,11,13554,2026-06-30T11:42:26.301Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-7,7,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-7-ep-5,5,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,10,15401,2026-06-30T11:42:27.479Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-10,10,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-10-ep-7,7,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,D,0,5,5,CD,true,true,true,false,8,9424,2026-06-30T11:42:28.317Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-11,11,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-11-ep-7,7,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,true,,true,6,7195,2026-06-30T11:42:32.713Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-5,5,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-5-ep-6,6,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,8,11637,2026-06-30T11:42:33.480Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-13,13,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-13-ep-4,4,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,true,,true,4,4880,2026-06-30T11:42:34.214Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-12,12,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-12-ep-6,6,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,9,12679,2026-06-30T11:42:36.510Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-10,10,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-10-ep-8,8,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,D,D,1,1,2,DD,false,false,,,4,5190,2026-06-30T11:42:39.259Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-11,11,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-11-ep-8,8,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,4,4973,2026-06-30T11:42:40.740Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-7,7,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-7-ep-6,6,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,D,0,5,5,CD,true,false,true,,6,7939,2026-06-30T11:42:41.866Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-12,12,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-12-ep-7,7,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,D,0,5,5,CD,true,false,true,,3,4030,2026-06-30T11:42:44.183Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-6,6,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-6-ep-5,5,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,12,16363,2026-06-30T11:42:46.725Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-8,8,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-8-ep-4,4,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,12,17871,2026-06-30T11:42:47.666Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-13,13,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-13-ep-5,5,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,D,D,1,1,2,DD,false,true,,false,5,6607,2026-06-30T11:42:49.902Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-10,10,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-10-ep-9,9,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,6,6980,2026-06-30T11:42:51.276Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-11,11,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-11-ep-9,9,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,D,0,5,5,CD,false,true,,false,4,5370,2026-06-30T11:42:51.515Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-5,5,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-5-ep-7,7,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,12,18567,2026-06-30T11:43:00.378Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-6,6,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-6-ep-6,6,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,6,8733,2026-06-30T11:43:01.430Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-13,13,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-13-ep-6,6,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,D,0,5,5,CD,false,false,,,4,5042,2026-06-30T11:43:01.883Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-10,10,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-10-ep-10,10,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,7,8584,2026-06-30T11:43:05.515Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-8,8,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-8-ep-5,5,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,4,5679,2026-06-30T11:43:07.337Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-7,7,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-7-ep-7,7,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,D,C,5,0,5,DC,true,true,false,true,12,17408,2026-06-30T11:43:08.981Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-12,12,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-12-ep-8,8,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,false,true,,15,19316,2026-06-30T11:43:10.266Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-11,11,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-11-ep-10,10,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,9,11242,2026-06-30T11:43:10.585Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-13,13,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-13-ep-7,7,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,D,0,5,5,CD,true,false,true,,4,5171,2026-06-30T11:43:12.452Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-15,15,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-15-ep-1,1,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,4,4909,2026-06-30T11:43:19.341Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-5,5,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-5-ep-8,8,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,12,16016,2026-06-30T11:43:21.158Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-14,14,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-14-ep-1,1,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,true,,true,6,7865,2026-06-30T11:43:23.060Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-13,13,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-13-ep-8,8,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,5,6298,2026-06-30T11:43:24.112Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-7,7,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-7-ep-8,8,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,D,C,5,0,5,DC,false,true,,true,4,5673,2026-06-30T11:43:24.113Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-15,15,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-15-ep-2,2,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,false,true,,4,4977,2026-06-30T11:43:29.343Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-12,12,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-12-ep-9,9,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,12,15337,2026-06-30T11:43:30.750Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-6,6,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-6-ep-7,7,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,true,,true,12,18893,2026-06-30T11:43:31.620Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-13,13,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-13-ep-9,9,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,4,5113,2026-06-30T11:43:34.333Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-7,7,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-7-ep-9,9,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,false,true,,5,7061,2026-06-30T11:43:36.444Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-8,8,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-8-ep-6,6,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,12,18925,2026-06-30T11:43:36.738Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-14,14,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-14-ep-2,2,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,4,5355,2026-06-30T11:43:37.708Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-15,15,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-15-ep-3,3,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,4,5016,2026-06-30T11:43:38.691Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-12,12,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-12-ep-10,10,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,D,C,5,0,5,DC,false,false,,,3,4164,2026-06-30T11:43:39.566Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-13,13,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-13-ep-10,10,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,false,true,,4,5116,2026-06-30T11:43:46.327Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-16,16,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-16-ep-1,1,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,D,D,1,1,2,DD,false,true,,false,3,4094,2026-06-30T11:43:46.726Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-15,15,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-15-ep-4,4,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,4,5069,2026-06-30T11:43:50.459Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-7,7,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-7-ep-10,10,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,D,C,5,0,5,DC,true,true,false,true,6,8456,2026-06-30T11:43:50.858Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-14,14,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-14-ep-3,3,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,4,5012,2026-06-30T11:43:53.409Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-17,17,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-17-ep-1,1,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,4,4963,2026-06-30T11:43:54.642Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-5,5,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-5-ep-9,9,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,14,23972,2026-06-30T11:43:58.205Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-15,15,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-15-ep-5,5,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,true,,true,4,4952,2026-06-30T11:43:58.660Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-14,14,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-14-ep-4,4,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,3,4135,2026-06-30T11:44:01.275Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-6,6,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-6-ep-8,8,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,false,true,,13,19773,2026-06-30T11:44:01.332Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-17,17,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-17-ep-2,2,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,4,4812,2026-06-30T11:44:04.608Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-15,15,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-15-ep-6,6,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,D,0,5,5,CD,false,true,,false,4,4768,2026-06-30T11:44:06.800Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-9,9,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-9-ep-1,1,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,D,C,5,0,5,DC,false,true,,true,12,15117,2026-06-30T11:44:12.122Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-16,16,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-16-ep-2,2,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,false,true,,6,7191,2026-06-30T11:44:13.186Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-17,17,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-17-ep-3,3,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,false,,,4,5087,2026-06-30T11:44:13.991Z
2026-06-30T11-36-17-180Z-security-payoff-observability,private_communication,true,private,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-8,8,2026-06-30T11-36-17-180Z-security-payoff-observability-private_communication-seq-8-ep-7,7,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,10,13930,2026-06-30T11:44:14.119Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-14,14,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-14-ep-5,5,sequence,false,B,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,true,true,true,true,8,9570,2026-06-30T11:44:16.143Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-15,15,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-15-ep-7,7,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,C,3,3,6,CC,false,true,,true,7,7982,2026-06-30T11:44:19.499Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-16,16,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-16-ep-3,3,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,D,0,5,5,CD,true,true,true,false,4,4878,2026-06-30T11:44:22.196Z
2026-06-30T11-36-17-180Z-security-payoff-observability,public_communication,true,public,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-17,17,2026-06-30T11-36-17-180Z-security-payoff-observability-public_communication-seq-17-ep-4,4,sequence,false,A,finished,gpt-4.1-mini,gpt-4.1-mini,C,D,0,5,5,CD,true,true,true,false,4,4894,2026-06-30T11:44:22.408Z
